chunk,rep,DGP,n,bs,sq,cv,dt,fd,tam,tdip,tzdip
8,437,A6,5000,,,,1,0,0,0,0
8,438,A6,5000,,,,1,0,0,0,0
8,439,A6,5000,,,,1,0,0,0,0
8,440,A6,5000,,,,1,0,0,0,0
8,441,A6,5000,,,,1,0,0,0,0
8,442,A6,5000,,,,1,0,0,0,0
8,443,A6,5000,,,,1,0,0,0,0
8,444,A6,5000,,,,1,0,0,0,0
8,445,A6,5000,,,,1,0,0,0,0
8,446,A6,5000,,,,1,0,0,0,0
8,447,A6,5000,,,,1,0,0,0,0
8,448,A6,5000,,,,1,0,0,0,0
8,449,A6,5000,,,,1,0,0,0,0
8,400,A1,250,0.04883138564273781,0.0023845042237897805,1.0,1,0,0,1,1
8,401,A1,250,0.020283806343906474,0.00041143279979710055,1.0,1,0,0,0,0
8,402,A1,250,0.07287145242070114,0.005310248577902511,1.0,1,0,0,0,0
8,403,A1,250,-0.04282136894824712,0.0018336696386019025,1.0,1,0,0,0,0
8,404,A1,250,0.02929883138564271,0.0008584215205643223,1.0,1,0,0,0,0
8,405,A1,250,0.11494156928213684,0.013211564349040262,1.0,1,0,0,0,0
8,406,A1,250,-0.06836393989983314,0.004673628278627997,1.0,1,0,0,0,0
8,407,A1,250,0.04883138564273781,0.0023845042237897805,1.0,1,0,0,0,0
8,408,A1,250,-0.015776293823038468,0.0002488914467908417,1.0,1,0,0,0,0
8,409,A1,250,0.038313856427378945,0.001467951594337807,1.0,1,0,0,0,0
8,410,A1,250,-0.16752921535893162,0.02806603799877929,1.0,0,0,0,0,0
8,411,A1,250,-0.11043405676126883,0.012195680892751146,1.0,1,0,0,0,0
8,412,A1,250,0.0007512520868112604,5.643796979382736e-07,1.0,0,0,0,0,0
8,413,A1,250,-0.04582637729549255,0.002100056856028835,1.0,1,0,0,0,0
8,414,A1,250,-0.07136894824707851,0.005093526773894171,1.0,1,0,0,0,0
8,415,A1,250,0.06535893155258765,0.0042717899336958375,1.0,1,0,0,0,0
8,416,A1,250,-0.04131886477462443,0.0017072485862636997,1.0,0,0,0,0,0
8,417,A1,250,-0.07888146911519206,0.006222286169770999,1.0,1,0,0,0,0
8,418,A1,250,-0.02629382303839739,0.0006913651299745574,1.0,1,0,0,0,0
8,419,A1,250,,,,0,0,0,0,0
8,420,A1,250,,,,0,0,0,0,0
8,421,A1,250,-0.15100166944908183,0.022801504176409772,0.0,1,0,0,0,0
8,422,A1,250,-0.1284641068447413,0.016503026747417108,1.0,1,0,0,0,0
8,423,A1,250,0.020283806343906474,0.00041143279979710055,1.0,1,0,0,0,0
8,424,A1,250,-0.054841402337228784,0.0030075794103138027,1.0,1,0,0,0,0
8,425,A1,250,0.032303839732888084,0.001043538061488119,1.0,1,0,0,0,0
8,426,A1,250,0.04883138564273781,0.0023845042237897805,1.0,1,0,0,0,0
8,427,A1,250,0.027796327212019967,0.0007726358064776817,1.0,1,0,0,0,0
8,428,A1,250,0.04131886477462432,0.0017072485862636903,1.0,1,0,0,0,0
8,429,A1,250,,,,0,0,0,0,0
8,430,A1,250,-0.0593489148580969,0.003522293694833635,1.0,1,0,0,0,0
8,431,A1,250,-0.129966611018364,0.01689131997959873,0.0,0,0,0,0,0
8,432,A1,250,0.08188647746243738,0.006705395191206265,1.0,1,0,0,0,0
8,433,A1,250,-0.15100166944908183,0.022801504176409772,1.0,1,0,0,0,0
8,434,A1,250,0.062353923205342165,0.003888011739097708,1.0,0,0,0,0,0
8,435,A1,250,0.05784641068447405,0.0033462072290768334,1.0,0,0,0,0,0
8,436,A1,250,0.04131886477462432,0.0017072485862636903,1.0,1,0,0,1,1
8,437,A1,250,0.11644407345575958,0.013559222242970332,0.0,1,0,0,0,0
8,438,A1,250,,,,0,0,0,0,0
8,439,A1,250,0.04582637729549244,0.002100056856028825,1.0,0,0,0,0,0
8,440,A1,250,0.1404841402337228,0.019735793657208293,1.0,1,0,0,0,0
8,441,A1,250,-0.08338898163606018,0.006953722258299181,1.0,1,0,0,0,0
8,442,A1,250,-0.017278797996661155,0.00029855686020942155,1.0,1,0,0,0,0
8,443,A1,250,0.14198664440734554,0.02016020719005799,1.0,1,0,0,0,0
8,444,A1,250,0.09390651085141899,0.008818432780287672,1.0,0,0,0,1,0
8,445,A1,250,0.09240400667779625,0.008538500450110214,1.0,1,0,0,0,0
8,446,A1,250,,,,0,0,0,0,0
8,447,A1,250,0.0022537562604340033,5.0794172814454634e-06,1.0,1,0,0,0,0
8,448,A1,250,0.020283806343906474,0.00041143279979710055,1.0,1,0,0,0,0
8,449,A1,250,-0.12696160267111856,0.016119248552818977,1.0,1,0,0,0,0
8,400,A1,500,-0.05634390651085147,0.0031746358009035708,1.0,1,0,0,0,0
8,401,A1,500,-0.05634390651085147,0.0031746358009035708,1.0,1,0,0,0,0
8,402,A1,500,-0.017278797996661155,0.00029855686020942155,1.0,1,0,0,0,0
8,403,A1,500,-0.07587646076794663,0.0057572372986697444,1.0,1,0,0,0,0
8,404,A1,500,0.060851419031719534,0.003702895198173918,1.0,1,0,0,0,0
8,405,A1,500,-0.08939899833055098,0.007992180902505858,1.0,0,0,0,0,0
8,406,A1,500,-0.035308848080133626,0.001246714752745956,1.0,1,0,0,0,0
8,407,A1,500,0.23514190317195316,0.055291714627328195,1.0,1,0,0,0,0
8,408,A1,500,0.04282136894824706,0.0018336696386018977,1.0,1,0,0,0,0
8,409,A1,500,-0.020283806343906585,0.00041143279979710505,1.0,1,0,0,0,0
8,410,A1,500,0.044323873121869695,0.001964605728523603,1.0,0,0,0,0,0
8,411,A1,500,0.1945742904841402,0.037859154517406575,1.0,1,0,0,0,0
8,412,A1,500,-0.01427378964941578,0.00020374107095576905,1.0,1,0,0,0,0
8,413,A1,500,-0.05784641068447416,0.003346207229076846,1.0,0,0,0,0,0
8,414,A1,500,0.009766277128547496,9.538016895158993e-05,1.0,0,0,0,0,0
8,415,A1,500,-0.006761268781302232,4.5714755533012174e-05,1.0,1,0,0,0,0
8,416,A1,500,0.0368113522537562,0.0013550756547501218,1.0,0,0,0,0,0
8,417,A1,500,-0.020283806343906585,0.00041143279979710505,1.0,0,0,0,0,0
8,418,A1,500,-0.01126878130217035,0.0001269854320361441,1.0,1,0,0,0,0
8,419,A1,500,-0.012771285475793037,0.0001631057327042022,1.0,1,0,0,0,0
8,420,A1,500,-0.035308848080133626,0.001246714752745956,1.0,1,0,0,0,0
8,421,A1,500,0.027796327212019967,0.0007726358064776817,1.0,1,0,0,0,0
8,422,A1,500,0.07437395659432389,0.005531485419494373,1.0,1,0,0,0,0
8,423,A1,500,0.030801335559265453,0.0009487222722344705,1.0,1,0,0,0,0
8,424,A1,500,-0.09691151919866448,0.009391842553393114,0.0,1,0,0,0,0
8,425,A1,500,0.11193656093489146,0.012529793673930669,0.0,1,0,0,0,0
8,426,A1,500,0.03380634390651083,0.0011428688883252818,1.0,1,0,0,0,0
8,427,A1,500,0.0518363939899833,0.0026870117418847767,1.0,0,0,0,0,0
8,428,A1,500,0.02929883138564271,0.0008584215205643223,1.0,1,0,0,0,0
8,429,A1,500,-0.14649415692821371,0.021460538014108105,1.0,1,0,0,0,0
8,430,A1,500,-0.1284641068447413,0.016503026747417108,1.0,0,0,0,0,0
8,431,A1,500,0.0172787979966611,0.0002985568602094196,1.0,1,0,0,0,0
8,432,A1,500,,,,0,0,0,0,0
8,433,A1,500,0.05784641068447405,0.0033462072290768334,1.0,1,0,0,0,0
8,434,A1,500,,,,0,0,0,0,0
8,435,A1,500,0.08188647746243738,0.006705395191206265,1.0,1,0,0,1,1
8,436,A1,500,0.0037562604340567463,1.4109492448460175e-05,1.0,1,0,0,0,0
8,437,A1,500,,,,0,0,0,0,0
8,438,A1,500,-0.07437395659432394,0.005531485419494382,1.0,0,0,0,0,0
8,439,A1,500,-0.038313856427379056,0.0014679515943378154,1.0,1,0,0,0,0
8,440,A1,500,-0.017278797996661155,0.00029855686020942155,1.0,0,0,0,0,0
8,441,A1,500,0.06535893155258765,0.0042717899336958375,1.0,1,0,0,0,0
8,442,A1,500,0.10141903171953248,0.010285819994927536,1.0,0,0,0,0,0
8,443,A1,500,-0.051836393989983354,0.0026870117418847823,1.0,1,0,0,0,0
8,444,A1,500,0.027796327212019967,0.0007726358064776817,1.0,1,0,0,0,0
8,445,A1,500,-0.03981636060100174,0.001585342571509004,1.0,1,0,0,0,0
8,446,A1,500,0.02929883138564271,0.0008584215205643223,1.0,0,0,0,0,0
8,447,A1,500,-0.03380634390651094,0.0011428688883252892,1.0,1,0,0,0,0
8,448,A1,500,0.0007512520868112604,5.643796979382736e-07,1.0,1,0,0,0,0
8,449,A1,500,-0.047328881469115236,0.0022400230211175594,1.0,0,0,0,0,0
8,400,A1,1000,-0.14799666110183646,0.021903011697291832,1.0,1,0,0,0,0
8,401,A1,1000,0.0037562604340567463,1.4109492448460175e-05,1.0,0,0,0,0,0
8,402,A1,1000,-0.07888146911519206,0.006222286169770999,0.0,1,0,0,0,0
8,403,A1,1000,0.01878130217028373,0.00035273731121150437,1.0,1,0,0,0,0
8,404,A1,1000,-0.09691151919866448,0.009391842553393114,1.0,0,0,0,0,0
8,405,A1,1000,,,,0,0,0,0,0
8,406,A1,1000,,,,0,0,0,0,0
8,407,A1,1000,-0.051836393989983354,0.0026870117418847823,1.0,0,0,0,0,0
8,408,A1,1000,0.05784641068447405,0.0033462072290768334,1.0,1,0,0,0,0
8,409,A1,1000,-0.000751252086811427,5.643796979385238e-07,1.0,1,0,0,0,0
8,410,A1,1000,,,,0,0,0,0,0
8,411,A1,1000,0.02328881469115185,0.0005423688897188102,1.0,1,0,0,0,0
8,412,A1,1000,-0.021786310517529273,0.0004746433259662066,1.0,1,0,0,0,0
8,413,A1,1000,0.13597662771285468,0.01848964328416028,1.0,1,0,0,0,0
8,414,A1,1000,-0.024791318864774703,0.000614609491054934,1.0,0,0,0,0,0
8,415,A1,1000,-0.02328881469115196,0.0005423688897188153,1.0,1,0,0,0,0
8,416,A1,1000,-0.000751252086811427,5.643796979385238e-07,1.0,0,0,0,0,0
8,417,A1,1000,-0.06085141903171959,0.003702895198173925,1.0,1,0,0,0,0
8,418,A1,1000,0.015776293823038356,0.0002488914467908382,1.0,0,0,0,0,0
8,419,A1,1000,-0.08489148580968287,0.0072065643629755875,1.0,0,0,0,0,0
8,420,A1,1000,-0.05784641068447416,0.003346207229076846,1.0,0,0,0,0,0
8,421,A1,1000,-0.000751252086811427,5.643796979385238e-07,1.0,1,0,0,0,0
8,422,A1,1000,-0.0037562604340568573,1.410949244846101e-05,1.0,1,0,0,1,1
8,423,A1,1000,0.10442404006677797,0.010904380143868051,1.0,1,0,0,0,0
8,424,A1,1000,-0.0022537562604341144,5.079417281445963e-06,1.0,1,0,0,0,0
8,425,A1,1000,0.044323873121869695,0.001964605728523603,1.0,1,0,0,0,0
8,426,A1,1000,0.07587646076794652,0.005757237298669727,1.0,1,0,0,0,0
8,427,A1,1000,0.06686143572621028,0.0044704515873701485,1.0,1,0,0,0,0
8,428,A1,1000,-0.07437395659432394,0.005531485419494382,1.0,1,0,0,0,0
8,429,A1,1000,0.09991652754590985,0.009983312476832562,1.0,1,0,0,0,0
8,430,A1,1000,0.056343906510851416,0.0031746358009035647,1.0,1,0,0,0,0
8,431,A1,1000,-0.03981636060100174,0.001585342571509004,1.0,1,0,0,0,0
8,432,A1,1000,0.011268781302170239,0.0001269854320361416,1.0,0,0,0,0,0
8,433,A1,1000,-0.08038397328881475,0.006461583161696882,1.0,0,0,0,0,0
8,434,A1,1000,-0.03981636060100174,0.001585342571509004,1.0,0,0,0,0,0
8,435,A1,1000,-0.14348914858096834,0.02058913576049121,1.0,1,0,0,0,0
8,436,A1,1000,0.09991652754590985,0.009983312476832562,1.0,0,0,0,0,0
8,437,A1,1000,-0.14949916527545914,0.02235000041805905,1.0,1,0,0,0,0
8,438,A1,1000,-0.04883138564273798,0.002384504223789797,1.0,1,0,0,0,0
8,439,A1,1000,0.03530884808013346,0.0012467147527459442,1.0,1,0,0,0,0
8,440,A1,1000,-0.14799666110183646,0.021903011697291832,1.0,1,0,0,0,0
8,441,A1,1000,0.050333889816360555,0.002533500464045525,1.0,1,0,0,1,1
8,442,A1,1000,0.05333889816360604,0.0028450380573075357,1.0,0,0,0,0,0
8,443,A1,1000,0.1479966611018364,0.021903011697291815,0.0,1,0,0,0,0
8,444,A1,1000,0.02328881469115185,0.0005423688897188102,1.0,1,0,0,1,1
8,445,A1,1000,-0.10292153589315534,0.010592842550606062,1.0,1,0,0,0,0
8,446,A1,1000,0.0037562604340567463,1.4109492448460175e-05,1.0,1,0,0,1,1
8,447,A1,1000,0.032303839732888084,0.001043538061488119,1.0,0,0,0,0,0
8,448,A1,1000,-0.02929883138564282,0.0008584215205643288,1.0,0,0,0,0,0
8,449,A1,1000,0.0518363939899833,0.0026870117418847767,1.0,1,0,0,0,0
8,400,A1,5000,-0.047328881469115236,0.0022400230211175594,1.0,1,0,0,1,1
8,401,A1,5000,0.02929883138564271,0.0008584215205643223,1.0,1,0,0,0,0
8,402,A1,5000,0.05784641068447405,0.0033462072290768334,1.0,0,0,0,0,0
8,403,A1,5000,0.009766277128547496,9.538016895158993e-05,1.0,1,0,1,1,1
8,404,A1,5000,-0.035308848080133626,0.001246714752745956,1.0,1,0,1,1,1
8,405,A1,5000,-0.009766277128547662,9.538016895159318e-05,1.0,0,0,0,1,1
8,406,A1,5000,-0.02929883138564282,0.0008584215205643288,1.0,1,0,0,1,1
8,407,A1,5000,-0.02328881469115196,0.0005423688897188153,1.0,1,0,0,1,1
8,408,A1,5000,-0.00826377295492492,6.828994345054853e-05,1.0,1,0,0,1,1
8,409,A1,5000,0.07737896494156926,0.005987504215428605,0.0,1,0,0,1,1
8,410,A1,5000,-0.02629382303839739,0.0006913651299745574,1.0,1,0,0,1,1
8,411,A1,5000,0.026293823038397335,0.0006913651299745544,1.0,0,0,0,0,0
8,412,A1,5000,0.020283806343906474,0.00041143279979710055,1.0,0,0,0,1,1
8,413,A1,5000,-0.02328881469115196,0.0005423688897188153,1.0,1,0,0,1,1
8,414,A1,5000,-0.030801335559265508,0.0009487222722344738,0.0,1,0,0,1,1
8,415,A1,5000,-0.018781302170283898,0.00035273731121151066,1.0,1,0,0,0,0
8,416,A1,5000,-0.01126878130217035,0.0001269854320361441,1.0,1,0,0,0,0
8,417,A1,5000,-0.03981636060100174,0.001585342571509004,1.0,1,0,0,1,1
8,418,A1,5000,0.03530884808013346,0.0012467147527459442,1.0,0,0,0,1,1
8,419,A1,5000,-0.020283806343906585,0.00041143279979710505,1.0,0,0,0,1,1
8,420,A1,5000,0.006761268781302121,4.571475553301067e-05,1.0,0,0,0,0,0
8,421,A1,5000,-0.03681135225375631,0.00135507565475013,1.0,0,0,0,1,1
8,422,A1,5000,0.02929883138564271,0.0008584215205643223,1.0,1,0,0,1,1
8,423,A1,5000,-0.021786310517529273,0.0004746433259662066,1.0,0,0,0,1,1
8,424,A1,5000,0.014273789649415614,0.0002037410709557643,1.0,1,0,0,1,1
8,425,A1,5000,0.11043405676126872,0.012195680892751122,1.0,1,0,0,0,0
8,426,A1,5000,-0.050333889816360666,0.002533500464045536,1.0,0,0,0,1,1
8,427,A1,5000,0.09240400667779625,0.008538500450110214,0.0,1,0,0,0,0
8,428,A1,5000,0.0022537562604340033,5.0794172814454634e-06,1.0,1,0,0,0,0
8,429,A1,5000,-0.030801335559265508,0.0009487222722344738,1.0,0,0,0,0,0
8,430,A1,5000,-0.038313856427379056,0.0014679515943378154,1.0,1,0,0,1,1
8,431,A1,5000,-0.0022537562604341144,5.079417281445963e-06,1.0,1,0,0,0,0
8,432,A1,5000,0.050333889816360555,0.002533500464045525,1.0,0,0,0,1,1
8,433,A1,5000,-0.050333889816360666,0.002533500464045536,1.0,1,0,0,1,1
8,434,A1,5000,-0.02328881469115196,0.0005423688897188153,1.0,1,0,0,1,1
8,435,A1,5000,-0.02328881469115196,0.0005423688897188153,1.0,1,0,0,0,0
8,436,A1,5000,-0.03380634390651094,0.0011428688883252892,0.0,1,0,1,1,1
8,437,A1,5000,-0.02929883138564282,0.0008584215205643288,1.0,1,0,0,1,1
8,438,A1,5000,-0.024791318864774703,0.000614609491054934,1.0,1,0,0,1,1
8,439,A1,5000,0.027796327212019967,0.0007726358064776817,1.0,1,0,0,0,0
8,440,A1,5000,-0.02629382303839739,0.0006913651299745574,1.0,1,0,0,1,1
8,441,A1,5000,-0.01126878130217035,0.0001269854320361441,1.0,0,0,0,1,1
8,442,A1,5000,0.012771285475792982,0.00016310573270420076,1.0,1,0,0,1,1
8,443,A1,5000,0.060851419031719534,0.003702895198173918,0.0,1,0,0,1,1
8,444,A1,5000,0.056343906510851416,0.0031746358009035647,1.0,1,0,0,1,1
8,445,A1,5000,0.0037562604340567463,1.4109492448460175e-05,1.0,1,0,0,1,1
8,446,A1,5000,-0.000751252086811427,5.643796979385238e-07,1.0,0,0,0,0,0
8,447,A1,5000,-0.038313856427379056,0.0014679515943378154,1.0,0,0,0,1,1
8,448,A1,5000,0.01878130217028373,0.00035273731121150437,1.0,1,0,0,1,1
8,449,A1,5000,0.030801335559265453,0.0009487222722344705,1.0,1,0,0,1,1
8,400,A2,250,0.04131886477462432,0.0017072485862636903,1.0,1,0,0,1,1
8,401,A2,250,0.01878130217028373,0.00035273731121150437,1.0,1,0,0,1,1
8,402,A2,250,0.03981636060100158,0.0015853425715089907,1.0,1,0,0,0,0
8,403,A2,250,-0.038313856427379056,0.0014679515943378154,1.0,1,0,0,1,1
8,404,A2,250,0.030801335559265453,0.0009487222722344705,1.0,1,0,0,0,0
8,405,A2,250,0.10141903171953248,0.010285819994927536,1.0,1,0,0,0,0
8,406,A2,250,-0.0533388981636061,0.0028450380573075418,1.0,1,0,0,0,0
8,407,A2,250,0.04282136894824706,0.0018336696386018977,1.0,1,0,0,0,0
8,408,A2,250,-0.01427378964941578,0.00020374107095576905,1.0,1,0,0,0,0
8,409,A2,250,0.026293823038397335,0.0006913651299745544,1.0,1,0,0,0,0
8,410,A2,250,0.01878130217028373,0.00035273731121150437,1.0,0,0,0,0,0
8,411,A2,250,0.06986644407345577,0.004881320007469323,1.0,0,0,0,0,0
8,412,A2,250,0.0037562604340567463,1.4109492448460175e-05,1.0,0,0,0,0,0
8,413,A2,250,-0.027796327212020078,0.0007726358064776878,1.0,1,0,0,0,0
8,414,A2,250,-0.0668614357262104,0.004470451587370164,1.0,1,0,0,0,0
8,415,A2,250,0.062353923205342165,0.003888011739097708,1.0,1,0,0,0,0
8,416,A2,250,-0.03981636060100174,0.001585342571509004,1.0,0,0,0,0,0
8,417,A2,250,-0.08639398998330555,0.0074639215052355,1.0,1,0,0,0,0
8,418,A2,250,-0.000751252086811427,5.643796979385238e-07,1.0,1,0,0,0,0
8,419,A2,250,-0.009766277128547662,9.538016895159318e-05,1.0,1,0,0,0,0
8,420,A2,250,0.11193656093489146,0.012529793673930669,1.0,1,0,0,0,0
8,421,A2,250,-0.15100166944908183,0.022801504176409772,0.0,1,0,0,0,0
8,422,A2,250,-0.12696160267111856,0.016119248552818977,1.0,1,0,0,0,0
8,423,A2,250,0.020283806343906474,0.00041143279979710055,1.0,1,0,0,1,1
8,424,A2,250,-0.054841402337228784,0.0030075794103138027,1.0,1,0,0,0,0
