chunk,rep,DGP,n,bs,sq,cv,dt,fd,tam,tdip,tzdip
6,302,A1,250,0.0022537562604340033,5.0794172814454634e-06,1.0,1,0,0,0,0
6,303,A1,250,-0.009766277128547662,9.538016895159318e-05,1.0,1,0,0,0,0
6,304,A1,250,-0.16452420701168619,0.02706821469282417,1.0,1,0,0,0,0
6,305,A1,250,-0.038313856427379056,0.0014679515943378154,1.0,1,0,0,0,0
6,306,A1,250,0.03530884808013346,0.0012467147527459442,1.0,1,0,0,0,0
6,307,A1,250,-0.07437395659432394,0.005531485419494382,1.0,0,0,0,0,0
6,308,A1,250,0.050333889816360555,0.002533500464045525,1.0,1,0,0,0,0
6,309,A1,250,0.05333889816360604,0.0028450380573075357,1.0,1,0,0,0,0
6,310,A1,250,0.038313856427378945,0.001467951594337807,1.0,1,0,0,0,0
6,311,A1,250,-0.03681135225375631,0.00135507565475013,1.0,1,0,0,0,0
6,312,A1,250,-0.09240400667779636,0.008538500450110233,1.0,1,0,0,0,0
6,313,A1,250,,,,0,0,0,0,0
6,314,A1,250,0.10292153589315522,0.01059284255060604,1.0,1,0,0,0,0
6,315,A1,250,,,,0,0,0,0,0
6,316,A1,250,-0.05784641068447416,0.003346207229076846,1.0,1,0,0,0,0
6,317,A1,250,-0.09240400667779636,0.008538500450110233,1.0,0,0,0,0,0
6,318,A1,250,-0.017278797996661155,0.00029855686020942155,1.0,1,0,0,0,0
6,319,A1,250,0.11794657762938232,0.01391139517448391,0.0,1,0,0,0,0
6,320,A1,250,-0.04432387312186986,0.0019646057285236176,1.0,1,0,0,0,0
6,321,A1,250,-0.24265442404006682,0.05888116950621656,1.0,1,0,0,0,0
6,322,A1,250,-0.07437395659432394,0.005531485419494382,1.0,1,0,0,0,0
6,323,A1,250,0.10742904841402334,0.01154100044314257,1.0,1,0,0,0,0
6,324,A1,250,0.078881469115192,0.00622228616977099,1.0,1,0,0,0,0
6,325,A1,250,0.0037562604340567463,1.4109492448460175e-05,1.0,0,0,0,0,0
6,326,A1,250,-0.06836393989983314,0.004673628278627997,1.0,1,0,0,0,0
6,327,A1,250,-0.0653589315525877,0.004271789933695845,1.0,1,0,0,0,0
6,328,A1,250,0.07587646076794652,0.005757237298669727,1.0,1,0,0,0,0
6,329,A1,250,-0.07587646076794663,0.0057572372986697444,1.0,1,0,0,0,0
6,330,A1,250,-0.0999165275459099,0.009983312476832573,1.0,1,0,0,0,0
6,331,A1,250,-0.08188647746243743,0.006705395191206274,1.0,1,0,0,0,0
6,332,A1,250,0.16151919866444076,0.02608845153720308,0.0,1,0,0,1,1
6,333,A1,250,-0.10141903171953259,0.010285819994927559,1.0,1,0,0,0,0
6,334,A1,250,-0.047328881469115236,0.0022400230211175594,1.0,1,0,0,0,0
6,335,A1,250,-0.06986644407345582,0.0048813200074693305,1.0,1,0,0,0,0
6,336,A1,250,-0.015776293823038468,0.0002488914467908417,1.0,1,0,0,0,0
6,337,A1,250,-0.09540901502504179,0.00910288014804865,0.0,1,0,0,0,0
6,338,A1,250,0.20809682804674456,0.04330428984311638,1.0,1,0,0,0,0
6,339,A1,250,-0.04883138564273798,0.002384504223789797,1.0,0,0,0,0,0
6,340,A1,250,0.06385642737896491,0.004077643317605019,1.0,1,0,0,0,0
6,341,A1,250,0.030801335559265453,0.0009487222722344705,1.0,1,0,0,0,0
6,342,A1,250,-0.15250417362270458,0.02325752297234402,1.0,1,0,0,0,0
6,343,A1,250,0.03530884808013346,0.0012467147527459442,1.0,1,0,0,0,0
6,344,A1,250,-0.01126878130217035,0.0001269854320361441,1.0,1,0,0,0,0
6,345,A1,250,0.056343906510851416,0.0031746358009035647,1.0,1,0,0,0,0
6,346,A1,250,-0.11193656093489152,0.012529793673930681,1.0,1,0,0,0,0
6,347,A1,250,-0.11043405676126883,0.012195680892751146,0.0,1,0,0,0,0
6,348,A1,250,0.03380634390651083,0.0011428688883252818,1.0,1,0,0,0,0
6,349,A1,250,0.02929883138564271,0.0008584215205643223,1.0,1,0,0,0,0
6,300,A1,500,-0.051836393989983354,0.0026870117418847823,1.0,1,0,0,0,0
6,301,A1,500,0.0368113522537562,0.0013550756547501218,1.0,1,0,0,0,0
6,302,A1,500,,,,0,0,0,0,0
6,303,A1,500,0.060851419031719534,0.003702895198173918,1.0,0,0,0,0,0
6,304,A1,500,0.021786310517529217,0.0004746433259662042,1.0,1,0,0,0,0
6,305,A1,500,-0.009766277128547662,9.538016895159318e-05,1.0,1,0,0,0,0
6,306,A1,500,-0.12095158597662775,0.014629286150261574,0.0,1,0,0,0,0
6,307,A1,500,0.0022537562604340033,5.0794172814454634e-06,1.0,0,0,0,0,0
6,308,A1,500,0.056343906510851416,0.0031746358009035647,1.0,1,0,0,0,0
6,309,A1,500,-0.006761268781302232,4.5714755533012174e-05,1.0,1,0,0,0,0
6,310,A1,500,-0.10742904841402345,0.011541000443142595,0.0,1,0,0,0,0
6,311,A1,500,-0.0999165275459099,0.009983312476832573,1.0,0,0,0,0,0
6,312,A1,500,-0.047328881469115236,0.0022400230211175594,1.0,0,0,0,0,0
6,313,A1,500,-0.10742904841402345,0.011541000443142595,0.0,1,0,0,1,1
6,314,A1,500,0.06836393989983303,0.004673628278627982,1.0,1,0,0,0,0
6,315,A1,500,-0.08338898163606018,0.006953722258299181,1.0,1,0,0,0,0
6,316,A1,500,-0.23664440734557596,0.056000575527938884,1.0,1,0,0,0,0
6,317,A1,500,0.07287145242070114,0.005310248577902511,1.0,0,0,0,0,0
6,318,A1,500,-0.08338898163606018,0.006953722258299181,1.0,1,0,0,0,0
6,319,A1,500,-0.024791318864774703,0.000614609491054934,1.0,1,0,0,0,0
6,320,A1,500,0.06686143572621028,0.0044704515873701485,1.0,0,0,0,0,0
6,321,A1,500,0.0007512520868112604,5.643796979382736e-07,1.0,1,0,0,0,0
6,322,A1,500,-0.18856427378964946,0.03555648534981788,1.0,1,0,0,0,0
6,323,A1,500,0.2141068447412353,0.045841740965047444,1.0,1,0,0,0,0
6,324,A1,500,-0.07287145242070125,0.005310248577902527,1.0,1,0,0,0,0
6,325,A1,500,,,,0,0,0,0,0
6,326,A1,500,-0.08038397328881475,0.006461583161696882,1.0,1,0,0,0,0
6,327,A1,500,0.050333889816360555,0.002533500464045525,1.0,1,0,0,0,0
6,328,A1,500,0.05784641068447405,0.0033462072290768334,1.0,1,0,0,0,0
6,329,A1,500,0.011268781302170239,0.0001269854320361416,1.0,0,0,0,0,0
6,330,A1,500,-0.032303839732888195,0.0010435380614881261,1.0,1,0,0,0,0
6,331,A1,500,0.0368113522537562,0.0013550756547501218,1.0,1,0,0,0,0
6,332,A1,500,-0.13747913188647753,0.018900511704259482,1.0,1,0,0,0,0
6,333,A1,500,-0.08489148580968287,0.0072065643629755875,1.0,1,0,0,0,0
6,334,A1,500,,,,0,0,0,0,0
6,335,A1,500,,,,0,0,0,0,0
6,336,A1,500,0.11794657762938232,0.01391139517448391,1.0,1,0,0,0,0
6,337,A1,500,0.08188647746243738,0.006705395191206265,1.0,1,0,0,0,0
6,338,A1,500,-0.05634390651085147,0.0031746358009035708,1.0,1,0,0,0,0
6,339,A1,500,-0.09090150250417367,0.008263083157516293,1.0,1,0,0,0,0
6,340,A1,500,0.08038397328881464,0.006461583161696865,1.0,0,0,0,0,0
6,341,A1,500,,,,0,0,0,0,0
6,342,A1,500,0.09691151919866436,0.009391842553393091,0.0,1,0,0,0,0
6,343,A1,500,-0.20809682804674462,0.0433042898431164,1.0,1,0,0,0,0
6,344,A1,500,-0.009766277128547662,9.538016895159318e-05,1.0,1,0,0,0,0
6,345,A1,500,0.06686143572621028,0.0044704515873701485,1.0,0,0,0,0,0
6,346,A1,500,0.006761268781302121,4.571475553301067e-05,1.0,1,0,0,0,0
6,347,A1,500,0.0518363939899833,0.0026870117418847767,1.0,1,0,0,0,0
6,348,A1,500,,,,0,0,0,0,0
6,349,A1,500,0.014273789649415614,0.0002037410709557643,1.0,1,0,0,0,0
6,300,A1,1000,0.014273789649415614,0.0002037410709557643,1.0,1,0,0,1,1
6,301,A1,1000,0.0037562604340567463,1.4109492448460175e-05,1.0,1,0,0,0,0
6,302,A1,1000,0.05333889816360604,0.0028450380573075357,1.0,1,0,0,0,0
6,303,A1,1000,0.11193656093489146,0.012529793673930669,1.0,1,0,0,0,0
6,304,A1,1000,-0.0668614357262104,0.004470451587370164,1.0,1,0,0,0,0
6,305,A1,1000,0.03380634390651083,0.0011428688883252818,1.0,1,0,0,0,0
6,306,A1,1000,-0.07287145242070125,0.005310248577902527,1.0,1,0,0,0,0
6,307,A1,1000,-0.03681135225375631,0.00135507565475013,1.0,1,0,0,0,0
6,308,A1,1000,0.015776293823038356,0.0002488914467908382,1.0,1,0,0,1,0
6,309,A1,1000,-0.018781302170283898,0.00035273731121151066,1.0,0,0,0,0,0
6,310,A1,1000,,,,0,0,0,0,0
6,311,A1,1000,0.0037562604340567463,1.4109492448460175e-05,1.0,1,0,0,0,0
6,312,A1,1000,0.0368113522537562,0.0013550756547501218,1.0,1,0,0,0,0
6,313,A1,1000,0.03981636060100158,0.0015853425715089907,1.0,1,0,0,0,0
6,314,A1,1000,-0.0022537562604341144,5.079417281445963e-06,1.0,0,0,0,0,0
6,315,A1,1000,0.014273789649415614,0.0002037410709557643,1.0,1,0,0,0,0
6,316,A1,1000,-0.015776293823038468,0.0002488914467908417,1.0,1,0,0,0,0
6,317,A1,1000,-0.021786310517529273,0.0004746433259662066,1.0,0,0,0,1,0
6,318,A1,1000,0.020283806343906474,0.00041143279979710055,1.0,1,0,0,0,0
6,319,A1,1000,,,,0,0,0,0,0
6,320,A1,1000,-0.02929883138564282,0.0008584215205643288,1.0,0,0,0,0,0
6,321,A1,1000,-0.062353923205342277,0.003888011739097722,1.0,1,0,0,0,0
6,322,A1,1000,-0.0878964941569283,0.00772579368507893,1.0,0,0,0,0,0
6,323,A1,1000,-0.06385642737896502,0.004077643317605033,1.0,1,0,0,0,0
6,324,A1,1000,0.0368113522537562,0.0013550756547501218,1.0,1,0,0,0,0
6,325,A1,1000,0.044323873121869695,0.001964605728523603,1.0,1,0,0,0,0
6,326,A1,1000,-0.03981636060100174,0.001585342571509004,1.0,1,0,0,0,0
6,327,A1,1000,0.06535893155258765,0.0042717899336958375,1.0,0,0,0,0,0
6,328,A1,1000,-0.08188647746243743,0.006705395191206274,1.0,1,0,0,0,0
6,329,A1,1000,,,,0,0,0,0,0
6,330,A1,1000,0.032303839732888084,0.001043538061488119,1.0,1,0,0,0,0
6,331,A1,1000,-0.05634390651085147,0.0031746358009035708,1.0,1,0,0,0,0
6,332,A1,1000,-0.012771285475793037,0.0001631057327042022,1.0,1,0,0,0,0
6,333,A1,1000,-0.01427378964941578,0.00020374107095576905,1.0,1,0,0,0,0
6,334,A1,1000,0.07437395659432389,0.005531485419494373,1.0,0,0,0,0,0
6,335,A1,1000,0.05934891485809679,0.003522293694833622,1.0,1,0,0,0,0
6,336,A1,1000,0.005258764607679378,2.7654605198981244e-05,1.0,0,0,0,0,0
6,337,A1,1000,-0.11043405676126883,0.012195680892751146,1.0,1,0,0,0,0
6,338,A1,1000,-0.03981636060100174,0.001585342571509004,1.0,0,0,0,1,1
6,339,A1,1000,-0.054841402337228784,0.0030075794103138027,1.0,0,0,0,0,0
6,340,A1,1000,-0.018781302170283898,0.00035273731121151066,1.0,1,0,0,1,1
6,341,A1,1000,0.15250417362270452,0.023257522972344007,1.0,1,0,0,0,0
6,342,A1,1000,-0.02328881469115196,0.0005423688897188153,1.0,1,0,0,0,0
6,343,A1,1000,0.05784641068447405,0.0033462072290768334,1.0,0,0,0,0,0
6,344,A1,1000,0.0007512520868112604,5.643796979382736e-07,1.0,1,0,0,0,0
6,345,A1,1000,-0.006761268781302232,4.5714755533012174e-05,1.0,0,0,0,0,0
6,346,A1,1000,,,,0,0,0,0,0
6,347,A1,1000,-0.06385642737896502,0.004077643317605033,1.0,1,0,0,0,0
6,348,A1,1000,,,,0,0,0,0,0
6,349,A1,1000,-0.05634390651085147,0.0031746358009035708,1.0,1,0,0,0,0
6,300,A1,5000,-0.02629382303839739,0.0006913651299745574,1.0,0,0,0,0,0
6,301,A1,5000,-0.024791318864774703,0.000614609491054934,1.0,0,0,0,1,1
6,302,A1,5000,0.014273789649415614,0.0002037410709557643,1.0,0,0,0,0,0
6,303,A1,5000,0.011268781302170239,0.0001269854320361416,1.0,1,0,0,0,0
6,304,A1,5000,0.03530884808013346,0.0012467147527459442,1.0,0,0,0,1,1
6,305,A1,5000,-0.01126878130217035,0.0001269854320361441,1.0,1,0,0,1,1
6,306,A1,5000,-0.04582637729549255,0.002100056856028835,1.0,0,0,0,1,1
6,307,A1,5000,0.08338898163606012,0.006953722258299173,1.0,1,0,0,1,1
6,308,A1,5000,0.024791318864774592,0.0006146094910549286,1.0,1,0,0,0,0
6,309,A1,5000,0.01878130217028373,0.00035273731121150437,1.0,1,0,0,1,1
6,310,A1,5000,-0.021786310517529273,0.0004746433259662066,1.0,0,0,0,0,0
6,311,A1,5000,0.04282136894824706,0.0018336696386018977,1.0,0,0,0,1,1
6,312,A1,5000,-0.032303839732888195,0.0010435380614881261,1.0,1,0,0,1,1
6,313,A1,5000,-0.017278797996661155,0.00029855686020942155,1.0,1,0,0,1,1
6,314,A1,5000,0.0007512520868112604,5.643796979382736e-07,1.0,1,0,1,1,1
6,315,A1,5000,-0.009766277128547662,9.538016895159318e-05,1.0,1,0,0,1,1
6,316,A1,5000,-0.06836393989983314,0.004673628278627997,0.0,0,0,0,0,0
6,317,A1,5000,0.03380634390651083,0.0011428688883252818,1.0,0,0,0,0,0
6,318,A1,5000,-0.02629382303839739,0.0006913651299745574,1.0,1,0,0,0,0
6,319,A1,5000,0.05484140233722867,0.0030075794103137906,1.0,1,0,0,1,1
6,320,A1,5000,0.021786310517529217,0.0004746433259662042,1.0,1,0,0,1,1
6,321,A1,5000,-0.020283806343906585,0.00041143279979710505,1.0,0,0,0,1,1
6,322,A1,5000,-0.000751252086811427,5.643796979385238e-07,1.0,0,0,0,1,0
6,323,A1,5000,-0.09090150250417367,0.008263083157516293,0.0,1,0,0,0,0
6,324,A1,5000,0.02328881469115185,0.0005423688897188102,1.0,0,0,0,1,1
6,325,A1,5000,-0.04432387312186986,0.0019646057285236176,0.0,0,0,0,1,1
6,326,A1,5000,0.027796327212019967,0.0007726358064776817,1.0,1,0,0,0,0
6,327,A1,5000,-0.02328881469115196,0.0005423688897188153,1.0,1,0,0,1,1
6,328,A1,5000,-0.05784641068447416,0.003346207229076846,1.0,0,0,0,0,0
6,329,A1,5000,-0.04282136894824712,0.0018336696386019025,1.0,0,0,0,1,1
6,330,A1,5000,0.014273789649415614,0.0002037410709557643,1.0,1,0,1,1,1
6,331,A1,5000,0.044323873121869695,0.001964605728523603,1.0,1,0,0,1,1
6,332,A1,5000,-0.02929883138564282,0.0008584215205643288,1.0,1,0,1,0,0
6,333,A1,5000,0.011268781302170239,0.0001269854320361416,1.0,1,0,0,1,0
6,334,A1,5000,0.0518363939899833,0.0026870117418847767,0.0,0,0,0,1,1
6,335,A1,5000,0.014273789649415614,0.0002037410709557643,1.0,1,0,0,1,1
6,336,A1,5000,-0.03981636060100174,0.001585342571509004,1.0,0,0,0,1,1
6,337,A1,5000,-0.04432387312186986,0.0019646057285236176,0.0,0,0,0,0,0
6,338,A1,5000,0.024791318864774592,0.0006146094910549286,1.0,0,0,0,0,0
6,339,A1,5000,0.0037562604340567463,1.4109492448460175e-05,1.0,0,0,0,1,1
6,340,A1,5000,-0.005258764607679545,2.7654605198982996e-05,1.0,0,0,0,1,1
6,341,A1,5000,-0.08338898163606018,0.006953722258299181,0.0,1,0,0,0,0
6,342,A1,5000,-0.054841402337228784,0.0030075794103138027,1.0,0,0,0,0,0
6,343,A1,5000,0.08789649415692824,0.007725793685078921,1.0,1,0,0,1,1
6,344,A1,5000,0.06986644407345577,0.004881320007469323,0.0,1,0,0,1,1
6,345,A1,5000,-0.012771285475793037,0.0001631057327042022,1.0,1,0,0,1,1
6,346,A1,5000,-0.00826377295492492,6.828994345054853e-05,1.0,1,0,0,0,0
6,347,A1,5000,0.04582637729549244,0.002100056856028825,1.0,1,0,0,1,1
6,348,A1,5000,-0.006761268781302232,4.5714755533012174e-05,1.0,1,0,1,1,1
6,349,A1,5000,-0.015776293823038468,0.0002488914467908417,1.0,1,0,1,1,1
6,300,A2,250,0.062353923205342165,0.003888011739097708,1.0,1,0,0,0,0
6,301,A2,250,-0.10742904841402345,0.011541000443142595,1.0,1,0,0,0,0
6,302,A2,250,0.0037562604340567463,1.4109492448460175e-05,1.0,1,0,0,0,0
6,303,A2,250,-0.0022537562604341144,5.079417281445963e-06,1.0,1,0,0,0,0
6,304,A2,250,-0.000751252086811427,5.643796979385238e-07,1.0,0,0,0,0,0
6,305,A2,250,-0.03981636060100174,0.001585342571509004,1.0,0,0,0,0,0
6,306,A2,250,0.026293823038397335,0.0006913651299745544,1.0,1,0,0,0,0
6,307,A2,250,-0.07587646076794663,0.0057572372986697444,1.0,0,0,0,0,0
6,308,A2,250,0.04732888146911518,0.002240023021117554,1.0,1,0,0,0,0
6,309,A2,250,0.04131886477462432,0.0017072485862636903,1.0,1,0,0,0,0
6,310,A2,250,0.0368113522537562,0.0013550756547501218,1.0,1,0,0,0,0
6,311,A2,250,-0.02929883138564282,0.0008584215205643288,1.0,1,0,0,0,0
6,312,A2,250,-0.07437395659432394,0.005531485419494382,1.0,1,0,0,0,0
6,313,A2,250,,,,0,0,0,0,0
6,314,A2,250,0.1059265442404006,0.011220432774713546,0.0,1,0,0,0,0
6,315,A2,250,0.027796327212019967,0.0007726358064776817,1.0,0,0,0,0,0
6,316,A2,250,-0.054841402337228784,0.0030075794103138027,1.0,1,0,0,0,0
6,317,A2,250,-0.08338898163606018,0.006953722258299181,1.0,0,0,0,0,0
6,318,A2,250,-0.02328881469115196,0.0005423688897188153,1.0,1,0,0,0,0
6,319,A2,250,0.08489148580968275,0.007206564362975568,1.0,1,0,0,0,0
6,320,A2,250,-0.02629382303839739,0.0006913651299745574,1.0,1,0,0,0,0
6,321,A2,250,0.04131886477462432,0.0017072485862636903,1.0,0,0,0,0,0
6,322,A2,250,-0.05784641068447416,0.003346207229076846,1.0,1,0,0,0,0
6,323,A2,250,0.08338898163606012,0.006953722258299173,1.0,0,0,0,0,0
6,324,A2,250,0.0863939899833055,0.007463921505235491,1.0,1,0,0,0,0
6,325,A2,250,0.0037562604340567463,1.4109492448460175e-05,1.0,0,0,0,1,1
