chunk,rep,DGP,n,bs,sq,cv,dt,fd,tam,tdip,tzdip
3,178,A6,500,,,,1,0,0,0,0
3,179,A6,500,,,,0,1,0,0,0
3,180,A6,500,,,,1,0,0,0,0
3,181,A6,500,,,,0,1,0,0,0
3,182,A6,500,,,,1,0,0,0,0
3,183,A6,500,,,,0,1,1,0,0
3,184,A6,500,,,,1,0,0,0,0
3,185,A6,500,,,,1,0,0,0,0
3,186,A6,500,,,,1,0,0,0,0
3,187,A6,500,,,,1,0,0,0,0
3,188,A6,500,,,,1,0,0,0,0
3,189,A6,500,,,,1,0,0,0,0
3,190,A6,500,,,,1,0,0,0,0
3,191,A6,500,,,,1,0,0,0,0
3,192,A6,500,,,,1,0,0,0,0
3,193,A6,500,,,,0,1,0,0,0
3,194,A6,500,,,,0,1,0,0,0
3,195,A6,500,,,,1,0,0,0,0
3,196,A6,500,,,,1,0,0,0,0
3,197,A6,500,,,,1,0,1,0,0
3,198,A6,500,,,,1,0,0,0,0
3,199,A6,500,,,,1,0,0,0,0
3,150,A6,1000,,,,1,0,0,0,0
3,151,A6,1000,,,,1,0,0,0,0
3,152,A6,1000,,,,1,0,0,0,0
3,153,A6,1000,,,,1,0,0,0,0
3,154,A6,1000,,,,1,0,0,0,0
3,155,A6,1000,,,,1,0,0,0,0
3,156,A6,1000,,,,1,0,0,0,0
3,157,A6,1000,,,,1,0,0,0,0
3,158,A6,1000,,,,1,0,0,0,0
3,159,A6,1000,,,,1,0,0,0,0
3,160,A6,1000,,,,1,0,0,0,0
3,161,A6,1000,,,,0,1,0,0,0
3,162,A6,1000,,,,1,0,0,0,0
3,163,A6,1000,,,,1,0,0,0,0
3,164,A6,1000,,,,1,0,0,0,0
3,165,A6,1000,,,,1,0,0,0,0
3,166,A6,1000,,,,0,1,0,0,0
3,167,A6,1000,,,,1,0,0,0,0
3,168,A6,1000,,,,1,0,0,0,0
3,169,A6,1000,,,,1,0,1,0,0
3,170,A6,1000,,,,1,0,0,0,0
3,171,A6,1000,,,,0,1,1,0,0
3,172,A6,1000,,,,1,0,0,0,0
3,173,A6,1000,,,,1,0,0,0,0
3,174,A6,1000,,,,1,0,0,0,0
3,175,A6,1000,,,,1,0,0,0,0
3,176,A6,1000,,,,1,0,0,0,0
3,177,A6,1000,,,,1,0,0,0,0
3,178,A6,1000,,,,1,0,0,0,0
3,179,A6,1000,,,,1,0,0,0,0
3,180,A6,1000,,,,1,0,0,0,0
3,181,A6,1000,,,,1,0,0,0,0
3,182,A6,1000,,,,1,0,0,0,0
3,183,A6,1000,,,,1,0,0,0,0
3,184,A6,1000,,,,1,0,0,0,0
3,185,A6,1000,,,,1,0,0,0,0
3,186,A6,1000,,,,1,0,0,0,0
3,187,A6,1000,,,,1,0,0,0,0
3,188,A6,1000,,,,1,0,0,0,0
3,189,A6,1000,,,,1,0,0,0,0
3,190,A6,1000,,,,1,0,0,0,0
3,191,A6,1000,,,,1,0,0,0,0
3,192,A6,1000,,,,1,0,1,0,0
3,193,A6,1000,,,,1,0,0,0,0
3,194,A6,1000,,,,1,0,0,0,0
3,195,A6,1000,,,,1,0,0,0,0
3,196,A6,1000,,,,1,0,1,0,0
3,197,A6,1000,,,,0,1,0,0,0
3,198,A6,1000,,,,1,0,0,0,0
3,199,A6,1000,,,,1,0,0,0,0
3,150,A6,5000,,,,1,0,0,0,0
3,151,A6,5000,,,,1,0,0,0,0
3,152,A6,5000,,,,1,0,0,0,0
3,153,A6,5000,,,,1,0,1,0,0
3,154,A6,5000,,,,0,1,0,0,0
3,155,A6,5000,,,,1,0,0,0,0
3,156,A6,5000,,,,1,0,0,0,0
3,157,A6,5000,,,,1,0,0,0,0
3,158,A6,5000,,,,1,0,0,0,0
3,159,A6,5000,,,,1,0,0,0,0
3,160,A6,5000,,,,1,0,0,0,0
3,161,A6,5000,,,,1,0,0,0,0
3,162,A6,5000,,,,1,0,1,0,0
3,163,A6,5000,,,,1,0,0,0,0
3,164,A6,5000,,,,1,0,0,0,0
3,165,A6,5000,,,,1,0,0,0,0
3,166,A6,5000,,,,1,0,0,0,0
3,167,A6,5000,,,,1,0,1,0,0
3,168,A6,5000,,,,1,0,0,0,0
3,169,A6,5000,,,,1,0,0,0,0
3,170,A6,5000,,,,1,0,1,0,0
3,171,A6,5000,,,,1,0,0,0,0
3,172,A6,5000,,,,1,0,0,0,0
3,173,A6,5000,,,,1,0,0,0,0
3,174,A6,5000,,,,1,0,0,0,0
3,175,A6,5000,,,,1,0,0,0,0
3,176,A6,5000,,,,1,0,0,0,0
3,177,A6,5000,,,,1,0,0,0,0
3,178,A6,5000,,,,1,0,0,0,0
3,179,A6,5000,,,,1,0,0,0,0
3,180,A6,5000,,,,1,0,0,0,0
3,181,A6,5000,,,,1,0,0,0,0
3,182,A6,5000,,,,1,0,0,0,0
3,183,A6,5000,,,,1,0,0,0,0
3,184,A6,5000,,,,1,0,0,0,0
3,185,A6,5000,,,,1,0,0,0,0
3,186,A6,5000,,,,1,0,0,0,0
3,187,A6,5000,,,,1,0,0,0,0
3,188,A6,5000,,,,1,0,0,0,0
3,189,A6,5000,,,,1,0,0,0,0
3,190,A6,5000,,,,1,0,0,0,0
3,191,A6,5000,,,,1,0,0,0,0
3,192,A6,5000,,,,1,0,0,0,0
3,193,A6,5000,,,,1,0,0,0,0
3,194,A6,5000,,,,1,0,0,0,0
3,195,A6,5000,,,,1,0,0,0,0
3,196,A6,5000,,,,1,0,0,0,0
3,197,A6,5000,,,,1,0,0,0,0
3,198,A6,5000,,,,1,0,0,0,0
3,199,A6,5000,,,,1,0,0,0,0
3,150,A1,250,0.08939899833055087,0.007992180902505837,1.0,1,0,0,0,0
3,151,A1,250,0.08038397328881464,0.006461583161696865,1.0,1,0,0,0,0
3,152,A1,250,,,,0,0,0,0,0
3,153,A1,250,-0.22612687813021703,0.05113336501291803,1.0,1,0,0,0,0
3,154,A1,250,-0.02328881469115196,0.0005423688897188153,1.0,1,0,0,0,0
3,155,A1,250,-0.017278797996661155,0.00029855686020942155,1.0,1,0,0,1,1
3,156,A1,250,-0.0878964941569283,0.00772579368507893,1.0,1,0,0,0,0
3,157,A1,250,-0.18555926544240403,0.03443224099152456,0.0,1,0,0,0,0
3,158,A1,250,-0.012771285475793037,0.0001631057327042022,1.0,1,0,0,0,0
3,159,A1,250,-0.04883138564273798,0.002384504223789797,1.0,1,0,0,0,0
3,160,A1,250,,,,0,0,0,0,0
3,161,A1,250,,,,0,0,0,0,0
3,162,A1,250,,,,0,0,0,0,0
3,163,A1,250,-0.03981636060100174,0.001585342571509004,1.0,1,0,0,0,0
3,164,A1,250,-0.1404841402337229,0.019735793657208324,1.0,0,0,0,0,0
3,165,A1,250,,,,0,0,0,0,0
3,166,A1,250,-0.05634390651085147,0.0031746358009035708,1.0,1,0,0,0,0
3,167,A1,250,0.07437395659432389,0.005531485419494373,1.0,1,0,0,0,0
3,168,A1,250,-0.10292153589315534,0.010592842550606062,0.0,1,0,0,0,0
3,169,A1,250,-0.02629382303839739,0.0006913651299745574,1.0,1,0,0,0,0
3,170,A1,250,0.11494156928213684,0.013211564349040262,1.0,1,0,0,0,0
3,171,A1,250,0.0007512520868112604,5.643796979382736e-07,1.0,1,0,0,1,1
3,172,A1,250,-0.01427378964941578,0.00020374107095576905,1.0,1,0,0,0,0
3,173,A1,250,-0.02929883138564282,0.0008584215205643288,1.0,1,0,0,0,0
3,174,A1,250,,,,0,0,0,0,0
3,175,A1,250,0.07587646076794652,0.005757237298669727,1.0,1,0,0,0,0
3,176,A1,250,,,,0,0,0,0,0
3,177,A1,250,,,,0,0,0,0,0
3,178,A1,250,-0.08038397328881475,0.006461583161696882,1.0,1,0,0,0,0
3,179,A1,250,-0.16752921535893162,0.02806603799877929,0.0,1,0,0,0,0
3,180,A1,250,,,,0,0,0,0,0
3,181,A1,250,0.024791318864774592,0.0006146094910549286,1.0,1,0,0,0,0
3,182,A1,250,-0.2050918196994992,0.042062654507651884,1.0,1,0,0,0,0
3,183,A1,250,0.014273789649415614,0.0002037410709557643,1.0,1,0,0,0,0
3,184,A1,250,0.032303839732888084,0.001043538061488119,1.0,1,0,0,0,0
3,185,A1,250,-0.04582637729549255,0.002100056856028835,1.0,1,0,0,0,0
3,186,A1,250,,,,0,0,0,0,0
3,187,A1,250,-0.09090150250417367,0.008263083157516293,1.0,0,0,0,0,0
3,188,A1,250,0.14499165275459092,0.021022579368507873,1.0,1,0,0,0,0
3,189,A1,250,-0.02929883138564282,0.0008584215205643288,1.0,1,0,0,0,0
3,190,A1,250,0.02929883138564271,0.0008584215205643223,1.0,0,0,0,0,0
3,191,A1,250,-0.13898163606010022,0.01931589516194215,0.0,1,0,0,0,0
3,192,A1,250,0.008263772954924864,6.828994345054762e-05,1.0,1,0,0,0,0
3,193,A1,250,-0.021786310517529273,0.0004746433259662066,1.0,1,0,0,0,0
3,194,A1,250,-0.02328881469115196,0.0005423688897188153,1.0,0,0,0,0,0
3,195,A1,250,0.01878130217028373,0.00035273731121150437,1.0,1,0,0,0,0
3,196,A1,250,0.08038397328881464,0.006461583161696865,1.0,1,0,0,0,0
3,197,A1,250,0.009766277128547496,9.538016895158993e-05,1.0,1,0,0,0,0
3,198,A1,250,-0.07287145242070125,0.005310248577902527,1.0,1,0,0,1,1
3,199,A1,250,-0.1344741235392321,0.018083289901644657,1.0,1,0,0,0,0
3,150,A1,500,0.0007512520868112604,5.643796979382736e-07,1.0,1,0,0,0,0
3,151,A1,500,0.09540901502504173,0.009102880148048638,1.0,0,0,0,0,0
3,152,A1,500,-0.030801335559265508,0.0009487222722344738,1.0,0,0,0,0,0
3,153,A1,500,-0.03681135225375631,0.00135507565475013,1.0,1,0,0,0,0
3,154,A1,500,0.03380634390651083,0.0011428688883252818,1.0,1,0,0,0,0
3,155,A1,500,-0.021786310517529273,0.0004746433259662066,1.0,1,0,0,0,0
3,156,A1,500,-0.0668614357262104,0.004470451587370164,1.0,1,0,0,0,0
3,157,A1,500,0.11494156928213684,0.013211564349040262,1.0,0,0,0,0,0
3,158,A1,500,0.030801335559265453,0.0009487222722344705,1.0,1,0,0,0,0
3,159,A1,500,-0.01427378964941578,0.00020374107095576905,1.0,1,0,0,0,0
3,160,A1,500,0.01878130217028373,0.00035273731121150437,1.0,0,0,0,0,0
3,161,A1,500,0.027796327212019967,0.0007726358064776817,1.0,1,0,0,0,0
3,162,A1,500,0.04282136894824706,0.0018336696386018977,1.0,1,0,0,0,0
3,163,A1,500,-0.10893155258764614,0.011866083149155117,1.0,1,0,0,0,0
3,164,A1,500,-0.017278797996661155,0.00029855686020942155,1.0,1,0,0,0,0
3,165,A1,500,,,,0,0,0,0,0
3,166,A1,500,-0.032303839732888195,0.0010435380614881261,1.0,1,0,0,0,0
3,167,A1,500,-0.07737896494156932,0.005987504215428614,1.0,1,0,0,0,0
3,168,A1,500,-0.00826377295492492,6.828994345054853e-05,1.0,0,0,0,0,0
3,169,A1,500,0.005258764607679378,2.7654605198981244e-05,1.0,1,0,0,0,0
3,170,A1,500,-0.024791318864774703,0.000614609491054934,1.0,1,0,0,0,0
3,171,A1,500,0.16602671118530876,0.02756486882700993,1.0,1,0,0,0,0
3,172,A1,500,-0.020283806343906585,0.00041143279979710505,1.0,1,0,0,0,0
3,173,A1,500,0.09390651085141899,0.008818432780287672,1.0,1,0,0,0,0
3,174,A1,500,-0.0037562604340568573,1.410949244846101e-05,1.0,0,0,0,0,0
3,175,A1,500,0.060851419031719534,0.003702895198173918,1.0,0,0,0,0,0
3,176,A1,500,-0.0533388981636061,0.0028450380573075418,1.0,1,0,0,0,0
3,177,A1,500,0.07587646076794652,0.005757237298669727,1.0,1,0,0,0,0
3,178,A1,500,0.038313856427378945,0.001467951594337807,1.0,1,0,0,0,0
3,179,A1,500,-0.000751252086811427,5.643796979385238e-07,1.0,1,0,0,0,0
3,180,A1,500,0.020283806343906474,0.00041143279979710055,1.0,1,0,0,1,0
3,181,A1,500,,,,0,0,0,0,0
3,182,A1,500,-0.04282136894824712,0.0018336696386019025,1.0,1,0,0,0,0
3,183,A1,500,0.08038397328881464,0.006461583161696865,1.0,1,0,0,0,0
3,184,A1,500,0.050333889816360555,0.002533500464045525,1.0,0,0,0,0,0
3,185,A1,500,,,,0,0,0,0,0
3,186,A1,500,-0.02328881469115196,0.0005423688897188153,1.0,1,0,0,0,0
3,187,A1,500,0.1209515859766277,0.014629286150261562,1.0,1,0,0,0,0
3,188,A1,500,-0.032303839732888195,0.0010435380614881261,1.0,1,0,0,0,0
3,189,A1,500,0.0037562604340567463,1.4109492448460175e-05,1.0,1,0,0,0,0
3,190,A1,500,0.009766277128547496,9.538016895158993e-05,1.0,1,0,0,0,0
3,191,A1,500,,,,0,0,0,0,0
3,192,A1,500,0.1900667779632721,0.036125380085339776,1.0,1,0,0,1,0
3,193,A1,500,-0.1570116861435727,0.02465266958564778,1.0,1,0,0,0,0
3,194,A1,500,0.04282136894824706,0.0018336696386018977,1.0,1,0,0,0,0
3,195,A1,500,0.05333889816360604,0.0028450380573075357,1.0,1,0,0,0,0
3,196,A1,500,0.0713689482470784,0.0050935267738941555,1.0,1,0,0,0,0
3,197,A1,500,,,,0,0,0,0,0
3,198,A1,500,0.09691151919866436,0.009391842553393091,1.0,1,0,0,0,0
3,199,A1,500,-0.02929883138564282,0.0008584215205643288,1.0,1,0,0,0,0
3,150,A1,1000,0.21861435726210343,0.04779223720112259,1.0,1,0,0,0,0
3,151,A1,1000,-0.01126878130217035,0.0001269854320361441,1.0,1,0,0,0,0
3,152,A1,1000,-0.032303839732888195,0.0010435380614881261,1.0,1,0,0,0,0
3,153,A1,1000,-0.15100166944908183,0.022801504176409772,1.0,1,0,0,0,0
3,154,A1,1000,0.07587646076794652,0.005757237298669727,1.0,1,0,0,0,0
3,155,A1,1000,0.021786310517529217,0.0004746433259662042,1.0,1,0,0,0,0
3,156,A1,1000,-0.012771285475793037,0.0001631057327042022,1.0,1,0,0,0,0
3,157,A1,1000,-0.038313856427379056,0.0014679515943378154,1.0,1,0,0,0,0
3,158,A1,1000,0.21560934891485806,0.046487391339489,1.0,1,0,0,0,0
3,159,A1,1000,-0.06085141903171959,0.003702895198173925,1.0,1,0,0,0,0
3,160,A1,1000,,,,0,0,0,0,0
3,161,A1,1000,0.009766277128547496,9.538016895158993e-05,1.0,1,0,0,0,0
3,162,A1,1000,-0.04432387312186986,0.0019646057285236176,1.0,1,0,0,0,0
3,163,A1,1000,0.0022537562604340033,5.0794172814454634e-06,1.0,1,0,0,1,1
3,164,A1,1000,-0.017278797996661155,0.00029855686020942155,1.0,0,0,0,0,0
3,165,A1,1000,0.050333889816360555,0.002533500464045525,1.0,0,0,0,0,0
3,166,A1,1000,0.014273789649415614,0.0002037410709557643,1.0,1,0,0,0,0
3,167,A1,1000,0.026293823038397335,0.0006913651299745544,1.0,1,0,0,0,0
3,168,A1,1000,-0.07587646076794663,0.0057572372986697444,1.0,1,0,0,0,0
3,169,A1,1000,0.024791318864774592,0.0006146094910549286,1.0,1,0,0,0,0
3,170,A1,1000,0.030801335559265453,0.0009487222722344705,1.0,0,0,0,0,0
3,171,A1,1000,-0.01427378964941578,0.00020374107095576905,1.0,0,0,0,0,0
3,172,A1,1000,0.0518363939899833,0.0026870117418847767,1.0,0,0,0,0,0
3,173,A1,1000,0.014273789649415614,0.0002037410709557643,1.0,1,0,0,0,0
3,174,A1,1000,-0.006761268781302232,4.5714755533012174e-05,1.0,1,0,0,0,0
3,175,A1,1000,0.024791318864774592,0.0006146094910549286,1.0,1,0,0,0,0
3,176,A1,1000,-0.0037562604340568573,1.410949244846101e-05,1.0,0,0,0,0,0
3,177,A1,1000,-0.02929883138564282,0.0008584215205643288,1.0,1,0,0,1,1
3,178,A1,1000,-0.027796327212020078,0.0007726358064776878,1.0,0,0,0,0,0
3,179,A1,1000,0.030801335559265453,0.0009487222722344705,1.0,1,0,0,0,0
3,180,A1,1000,0.08939899833055087,0.007992180902505837,1.0,1,0,0,0,0
3,181,A1,1000,0.06385642737896491,0.004077643317605019,0.0,1,0,0,0,0
3,182,A1,1000,0.0037562604340567463,1.4109492448460175e-05,1.0,1,0,0,0,0
3,183,A1,1000,0.02929883138564271,0.0008584215205643223,1.0,1,0,0,0,0
3,184,A1,1000,0.04131886477462432,0.0017072485862636903,1.0,1,0,0,0,0
3,185,A1,1000,0.012771285475792982,0.00016310573270420076,1.0,1,0,0,0,0
3,186,A1,1000,0.0518363939899833,0.0026870117418847767,1.0,1,0,0,1,1
3,187,A1,1000,-0.04582637729549255,0.002100056856028835,1.0,1,0,0,0,0
3,188,A1,1000,,,,0,0,0,0,0
3,189,A1,1000,-0.04282136894824712,0.0018336696386019025,1.0,1,0,0,0,0
3,190,A1,1000,-0.02929883138564282,0.0008584215205643288,1.0,1,0,0,0,0
3,191,A1,1000,0.014273789649415614,0.0002037410709557643,1.0,1,0,0,1,1
3,192,A1,1000,0.08489148580968275,0.007206564362975568,1.0,1,0,0,0,0
3,193,A1,1000,-0.07737896494156932,0.005987504215428614,1.0,0,0,0,0,0
3,194,A1,1000,-0.03981636060100174,0.001585342571509004,1.0,1,0,0,0,0
3,195,A1,1000,-0.05784641068447416,0.003346207229076846,1.0,0,0,0,0,0
3,196,A1,1000,-0.10893155258764614,0.011866083149155117,1.0,1,0,0,0,0
3,197,A1,1000,-0.02328881469115196,0.0005423688897188153,1.0,1,0,0,0,0
3,198,A1,1000,-0.02629382303839739,0.0006913651299745574,1.0,1,0,0,0,0
3,199,A1,1000,0.06535893155258765,0.0042717899336958375,1.0,1,0,0,0,0
3,150,A1,5000,-0.035308848080133626,0.001246714752745956,1.0,0,0,0,1,1
3,151,A1,5000,-0.012771285475793037,0.0001631057327042022,1.0,1,0,0,1,1
3,152,A1,5000,0.04732888146911518,0.002240023021117554,0.0,0,0,0,1,1
3,153,A1,5000,-0.04432387312186986,0.0019646057285236176,1.0,1,0,0,0,0
3,154,A1,5000,0.0022537562604340033,5.0794172814454634e-06,1.0,0,0,1,1,1
3,155,A1,5000,-0.00826377295492492,6.828994345054853e-05,1.0,1,0,0,0,0
3,156,A1,5000,-0.04432387312186986,0.0019646057285236176,1.0,0,0,0,1,1
3,157,A1,5000,0.038313856427378945,0.001467951594337807,1.0,0,0,0,1,1
3,158,A1,5000,-0.050333889816360666,0.002533500464045536,1.0,0,0,0,0,0
3,159,A1,5000,-0.04131886477462443,0.0017072485862636997,1.0,0,0,0,0,0
3,160,A1,5000,0.006761268781302121,4.571475553301067e-05,1.0,1,0,0,0,0
3,161,A1,5000,0.009766277128547496,9.538016895158993e-05,1.0,0,0,0,1,1
3,162,A1,5000,0.021786310517529217,0.0004746433259662042,1.0,1,0,0,1,1
3,163,A1,5000,0.0518363939899833,0.0026870117418847767,0.0,1,0,1,1,1
3,164,A1,5000,0.005258764607679378,2.7654605198981244e-05,1.0,1,0,0,1,1
3,165,A1,5000,-0.0022537562604341144,5.079417281445963e-06,1.0,0,0,0,1,1
3,166,A1,5000,-0.04582637729549255,0.002100056856028835,1.0,0,0,0,0,0
3,167,A1,5000,0.044323873121869695,0.001964605728523603,0.0,1,0,0,0,0
3,168,A1,5000,0.0022537562604340033,5.0794172814454634e-06,1.0,0,0,0,0,0
3,169,A1,5000,0.02328881469115185,0.0005423688897188102,1.0,0,0,0,1,1
3,170,A1,5000,0.04282136894824706,0.0018336696386018977,0.0,1,0,0,1,1
3,171,A1,5000,0.050333889816360555,0.002533500464045525,1.0,1,0,0,0,0
3,172,A1,5000,-0.04131886477462443,0.0017072485862636997,1.0,1,0,0,1,1
3,173,A1,5000,0.0007512520868112604,5.643796979382736e-07,1.0,0,0,0,1,1
3,174,A1,5000,-0.0593489148580969,0.003522293694833635,0.0,0,0,0,1,1
3,175,A1,5000,-0.032303839732888195,0.0010435380614881261,1.0,0,0,0,0,0
3,176,A1,5000,0.062353923205342165,0.003888011739097708,0.0,0,0,0,1,1
3,177,A1,5000,0.030801335559265453,0.0009487222722344705,1.0,1,0,0,1,1
3,178,A1,5000,0.044323873121869695,0.001964605728523603,0.0,0,0,0,1,1
3,179,A1,5000,-0.0668614357262104,0.004470451587370164,0.0,0,0,0,1,1
3,180,A1,5000,-0.035308848080133626,0.001246714752745956,1.0,0,0,0,1,1
3,181,A1,5000,0.027796327212019967,0.0007726358064776817,1.0,1,0,0,1,1
3,182,A1,5000,0.027796327212019967,0.0007726358064776817,1.0,1,0,0,0,0
3,183,A1,5000,-0.02629382303839739,0.0006913651299745574,1.0,1,0,0,1,1
3,184,A1,5000,-0.027796327212020078,0.0007726358064776878,1.0,1,0,0,1,1
3,185,A1,5000,-0.024791318864774703,0.000614609491054934,1.0,1,0,0,0,0
3,186,A1,5000,0.02929883138564271,0.0008584215205643223,1.0,1,0,0,0,0
3,187,A1,5000,0.030801335559265453,0.0009487222722344705,1.0,0,0,0,1,1
3,188,A1,5000,-0.02929883138564282,0.0008584215205643288,1.0,0,0,0,1,1
3,189,A1,5000,0.04582637729549244,0.002100056856028825,1.0,1,0,0,1,1
3,190,A1,5000,-0.027796327212020078,0.0007726358064776878,1.0,1,0,0,1,1
3,191,A1,5000,0.04883138564273781,0.0023845042237897805,1.0,0,0,0,0,0
3,192,A1,5000,0.027796327212019967,0.0007726358064776817,1.0,1,0,0,1,1
3,193,A1,5000,0.04732888146911518,0.002240023021117554,1.0,1,0,0,1,1
3,194,A1,5000,-0.015776293823038468,0.0002488914467908417,1.0,1,0,0,1,1
3,195,A1,5000,0.04732888146911518,0.002240023021117554,1.0,0,0,0,0,0
3,196,A1,5000,-0.005258764607679545,2.7654605198982996e-05,1.0,1,0,0,1,1
3,197,A1,5000,0.05484140233722867,0.0030075794103137906,1.0,0,0,0,1,1
3,198,A1,5000,-0.051836393989983354,0.0026870117418847823,1.0,1,0,0,1,1
3,199,A1,5000,-0.06836393989983314,0.004673628278627997,1.0,0,0,0,0,0
3,150,A2,250,0.0863939899833055,0.007463921505235491,1.0,1,0,0,0,0
3,151,A2,250,0.08038397328881464,0.006461583161696865,1.0,1,0,0,0,0
3,152,A2,250,0.06686143572621028,0.0044704515873701485,1.0,1,0,0,0,0
3,153,A2,250,-0.21110183639399,0.04456398532891492,1.0,1,0,0,0,0
3,154,A2,250,-0.02929883138564282,0.0008584215205643288,1.0,1,0,0,0,0
3,155,A2,250,0.005258764607679378,2.7654605198981244e-05,1.0,1,0,0,1,1
3,156,A2,250,-0.08038397328881475,0.006461583161696882,1.0,1,0,0,0,0
3,157,A2,250,-0.18255425709515866,0.03332605678356528,0.0,1,0,0,0,0
3,158,A2,250,-0.02629382303839739,0.0006913651299745574,1.0,1,0,0,0,0
3,159,A2,250,-0.03981636060100174,0.001585342571509004,1.0,1,0,0,0,0
3,160,A2,250,-0.00826377295492492,6.828994345054853e-05,1.0,1,0,0,0,0
3,161,A2,250,-0.038313856427379056,0.0014679515943378154,1.0,1,0,0,0,0
3,162,A2,250,,,,0,0,0,0,0
3,163,A2,250,-0.035308848080133626,0.001246714752745956,1.0,1,0,0,0,0
3,164,A2,250,-0.12395659432387318,0.015365237276373268,1.0,1,0,0,0,0
3,165,A2,250,0.10141903171953248,0.010285819994927536,1.0,1,0,0,0,0
3,166,A2,250,-0.05784641068447416,0.003346207229076846,1.0,1,0,0,0,0
3,167,A2,250,-0.1810517529215359,0.032779737235960886,1.0,1,0,0,0,0
3,168,A2,250,-0.07888146911519206,0.006222286169770999,1.0,1,0,0,1,1
3,169,A2,250,-0.015776293823038468,0.0002488914467908417,1.0,1,0,0,0,0
3,170,A2,250,0.09540901502504173,0.009102880148048638,1.0,1,0,0,0,0
3,171,A2,250,0.008263772954924864,6.828994345054762e-05,1.0,1,0,0,1,1
3,172,A2,250,-0.005258764607679545,2.7654605198982996e-05,1.0,1,0,0,1,0
3,173,A2,250,-0.021786310517529273,0.0004746433259662066,1.0,1,0,0,0,0
3,174,A2,250,0.10742904841402334,0.01154100044314257,1.0,1,0,0,0,0
3,175,A2,250,0.078881469115192,0.00622228616977099,1.0,0,0,0,0,0
3,176,A2,250,,,,0,0,0,0,0
3,177,A2,250,,,,0,0,0,0,0
3,178,A2,250,-0.06085141903171959,0.003702895198173925,1.0,1,0,0,0,0
